name,state,address,notes,display_order,status
DOMINION HOSPITAL SERVICES - YEWA OWODE,Ogun,"4, Union Street, Elegusi Bus stop Saabo Owode Yewa Ogun State",City/Town: Owode Yewa | LGA: Ado Ota | Category: Tier 1 | Service: General,0,active
CENTRAL SPECIALIST HOSPITAL - OTA,Ogun,"133, Idi-roko Road, Ojuore, Sango Ota, Ogun State",City/Town: Ota | LGA: Ade odo/ Ota | Category: Tier 1 | Service: General,0,active
WINAN HOSPITAL LTD,Ogun,"17 Channel TV Avenue, OPIC, Isheri-North","City/Town: OPIC, Isheri | LGA: Ifo | Category: Tier 1 | Service: General",0,active
REDEMPTION HOSPITAL LTD,Ogun,"3, Redemption Avenue (Beside Deeper-Life Camp-Ground), Sabo, Sagamu",City/Town: Sagamu | LGA: Sagamu | Category: Tier 1 | Service: General,0,active
FULBERT HOSPITAL,Ogun,13 Grace Avenue Olowofela Magboro,City/Town: Magboro | LGA: Obafemi Owode | Category: Tier 1 | Service: General,0,active
MIKE MEDICS HOSPITAL,Ogun,"Plot 11, Aduba Estate, opposite Royal path college, off Akute-Ijoko road Akinbo-Akute.",City/Town: Akute | LGA: Ifo | Category: Tier 1 | Service: General,0,active
LOVING HEART HOSPITAL LTD,Ogun,"Plot 27, Block 3, Igere Ihunsa Future Exp., OPIC Estate Agbara",City/Town: Agbara | LGA: Ado Odo / Ota LG | Category: Tier 1 | Service: General,0,active
OWOLABI SPECIALIST HOSPITAL - AKUTE,Ogun,"10, Liasu Atilola Street, Peaceland Estate, Ifesowapo/Jolasco, Akute, Ifo Local Government, Ogun State.",City/Town: Akute | LGA: Ifo | Category: Tier 1 | Service: General,0,active
BALDA HOSPITAL & MATERNITY HOME,Ogun,"31/37,Itsekiri Street Iju-Ajuwon,Ogun State",City/Town: iju | LGA: Ifo | Category: Tier 1 | Service: General,0,active
Blessed Optical Services & Eye Clinic,Ogun,"66, Sokenu Road, Opposite State Hospital, Oke-Ijeun, Abeokuta",City/Town: Abeokuta | LGA: AbeokutaSouth | Category: Tier 1 | Service: Optical,0,active
ELOHIM EYE SPECIALIST CLINIC,Ogun,MOSHOOD ABIOLA WAY NEAR MADOJUTIMI RESTAURANT ABEOKUTA OGUN STATE,City/Town: Abeokuta | LGA: AbeokutaSouth | Category: Tier 1 | Service: Optical,0,active
METROEYES ABEOKUTA,Ogun,"Peace Medical Centre, 75, Osoba Road,Opp. Access Bank Plc, Oke-Ilewo, Abeokuta",City/Town: Abeokuta | LGA: AbeokutaNorth | Category: Tier 1 | Service: Optical,0,active
METROEYES IJEBU ODE,Ogun,"86, Ibadan Road, Ijebu- Ode, Ogun State",City/Town: Ijebu-Ode | LGA: IjebuOde | Category: Tier 1 | Service: Optical,0,active
BABCOCK UNIVERSITY TEACHING HOSPITAL - EYE CLINIC,Ogun,"Babcock University Teaching Hospital Ilishan Remo, Ogun state",City/Town: Ilishan | LGA: Shagamu | Category: Tier 1 | Service: Optical,0,active
DE KINGS EYES CLINIC - MOWE,Ogun,"131 Ofada Road, Opposite Former Omapet Filling Station, Mowe, Ogun State",City/Town: Mowe | LGA: Obafemi-Owode | Category: Tier 1 | Service: Optical,0,active
EYE MASTERS EYE CLINIC - OTA,Ogun,"162 IDIROKO ROAD, OJUORE, SANGO OTA, OGUN STATE",City/Town: Sango-Ota | LGA: Ado-Odo/Ota | Category: Tier 1 | Service: Optical,0,active
METROEYES SANGO OTA,Ogun,"89,idiroko road behind ckc hospital joju roundabout,Sango-Ota",City/Town: Sango-Ota | LGA: Ado-Odo/Ota | Category: Tier 1 | Service: Optical,0,active
Brymed Eyecare Centre,Ogun,"Km 9 Idiroko road, rosco bus stop before The Bells University of Technology, Ota, Ogun State.",City/Town: Ota | LGA: Ado-odo/Ota | Category: Tier 1 | Service: Optical,0,active
EFE IGHO OPTICIANS AND EYE CLINIC,Ogun,41 TINUBU STREET BESIDE AROCOM ITA EKO ABEOKUTA,City/Town: ABEOKUTA | LGA: ABEOKUTA | Category: Tier 1 | Service: Optical,0,active
EYE DIAGNOSTIC OPTICAL SERVICES CENTRE LTD - OGUN,Ogun,4 ORIMERUMU ROAD BY OLOWOTEDO BUS STOP,City/Town: OLOWOTEDO | LGA: Obafemi-Owode | Category: Tier 1 | Service: Optical,0,active
SCORPIO VISION LIMITED - ABEOKUTA,Ogun,"47,Olusegun Osoba road, Oke-ile Abeokuta",City/Town: Abeokuta | LGA: Abeokuta South | Category: Tier 1 | Service: Optical,0,active
SCORPIO VISION LIMITED - OTA,Ogun,"33, bus stop, beside matrix filling station Abeokuta Expressway, Igbala Sango Ota Ogun State",City/Town: Sango Ota | LGA: Ado Odo ota | Category: Tier 1 | Service: Optical,0,active
AISYL EYE CLINIC,Ogun,"4 Adeola Street, Jamaica/Oke Agbara after Adeola Bakery, by Jehovah witness Kingdom Hall, Agbara Ogun State",City/Town: Agbara | LGA: Agabra | Category: Tier 1 | Service: Optical,0,active
EYE FOUNDATION HOSPITAL - IJEBU IMUSHIN,Ogun,"Old Lagos-Ore-Benin Road, Ilese/Ijebu Imushin Ogun State",City/Town: Ijebu ode | LGA: IJEBU IMUSHIN | Category: Tier 5 | Service: Optical,0,active
PEAK EYE CARE - MOWE,Ogun,"km 42, Lagos-ibadan express way, opposite A/P Filling station,",City/Town: Mowe | LGA: Ifo | Category: Tier 1 | Service: Optical,0,active
HEPHZIBAH EYE CARE-AKUTE (OGUN STATE),Ogun,"Plot 108 Alagbole /Akute Road, by Martins Bus Stop, Akute, Ogun State.",City/Town: Akute | LGA: Ifo | Category: Tier 1 | Service: Optical,0,active
REDEEMER'S HEALTH VILLAGE (Redemption Camp),Ogun,"No. 1, RHV Road, Tree of Life Bus Stop, Redemption Camp, Ogun State",City/Town: Mowe (Redemption Camp) | LGA: Obafemi Owode | Category: Tier 1 | Service: Optical,0,active
OWOLABI EYE CLINIC - AKUTE,Ogun,"14, Akute Ajuwon Road, Inside Mobil Filling Station, Next to Ajuwon Police Station, Akute, Ifo Local Government, Ogun State",City/Town: Akute | LGA: Ifo | Category: Tier 1 | Service: Optical,0,active
PRESTIGE SPECIALIST DENTAL CLINIC,Ogun,"DORCAS PLAZA,BESIDE M-PLUS FILLING STATION,AGBELOBA,ABEOKUTA",City/Town: Abeokuta | LGA: Abeokuta | Category: Tier 1 | Service: Dental,0,active
SMILEPRIDE DENTAL CLINIC,Ogun,"2a Solanke Street, Odoeran busstop, Iyana-Iyesi, BESIDE CITY HILL HOTEL, NEAR NESTLE COMPANY, IYANA-IYESI, OTA",City/Town: Ota | LGA: Ado-Odo/Ota | Category: Tier 1 | Service: Dental,0,active
BABCOCK UNIVERSITY TEACHING HOSPITAL - DENTAL CLINIC,Ogun,"Babcock University Teaching Hospital Ilishan Remo, Ogun state",City/Town: Ilishan | LGA: Shagamu | Category: Tier 1 | Service: Dental,0,active
ACCESS ORAL HEALTHCARE SERVICES,Ogun,"1 OGO OLUWA BANKOLE CRESCENT IBARA HOUSING ESTATE, ABEOKUTA SOUTH",City/Town: ABEOKUTA | LGA: ABEOKUTA | Category: Tier 1 | Service: Dental,0,active
INLAND MEDICAL CENTRE IKARE AKOKO,Ondo,"No 2, Owatunmise Street Behind State Specialist Hospital Ikare Akoko, Ondo State",City/Town: Akoko | LGA: Akoko North-West | Category: Tier 1 | Service: General,0,active
TEREBO OMOWETAN HOSPITAL,Ondo,"TEREBO OMOWETAN HOSPITAL, BESIDE MOSLEM ESE, IKARE AKOKO",City/Town: Akoko | LGA: AkokoNorthEast | Category: Tier 1 | Service: General,0,active
TIM UNITY SPECIALIST HOSPITAL AND EYE CLINIC LIMITED,Ondo,"OKE ORIRE CLOSE OPP FCMB OLUKAYODE HOUSE, OLUWATUYI ROAD, AKURE",City/Town: Akure | LGA: Akure South | Category: Tier 1 | Service: General,0,active
FIRST MERCY SPECILIAST HOSPITAL,Ondo,"19C GBOGI STREET,AKURE ONDO STATE",City/Town: Akure | LGA: Akure South | Category: Tier 1 | Service: General,0,active
HOPELAND SPECIALIST MEDICAL CENTRE,Ondo,"1 ARIKAWE STREET, AKURE SOUTH, BESIDE ELIZADE MOTORS",City/Town: Akure | LGA: AkureSouth | Category: Tier 1 | Service: General,0,active
MOMAAK SPECIALIST HOSPITAL,Ondo,3 Lafe Inn Way Akure,City/Town: Akure | LGA: AkureNorth | Category: Tier 1 | Service: General,0,active
NEW DAY MEDICAL CENTRE,Ondo,"9, OWO AVENUE, IJAPO ESTATE, AKURE, ONDO STATE",City/Town: Akure | LGA: Akure South | Category: Tier 1 | Service: General,0,active
SIJUWADE SPECIALIST HOSPITAL,Ondo,"10 SIJUWADE BAASEGUN HOSPITAL ROAD, AKURE",City/Town: Akure | LGA: Akure South | Category: Tier 1 | Service: General,0,active
ST JOHN AND MARY HOSPITAL,Ondo,"NO 2, ADEBAYO ONI LANE, ISIN, AKURE",City/Town: Akure | LGA: AkureSouth | Category: Tier 1 | Service: General,0,active
UNIVERSITY OF MEDICAL SCIENCES TEACHING HOSPITAL- AKURE,Ondo,98 Hospital Rd Akure,City/Town: Akure | LGA: Akure South | Category: Tier 1 | Service: General,0,active
CHRIST HOSPITAL ONDO,Ondo,11 ADEYEMI COLLEGE ROAD RAINBOW ONDO,City/Town: Ondo | LGA: OndoWest | Category: Tier 1 | Service: General,0,active
MMM CATHOLIC HOSPITAL ONDO,Ondo,ONDO ORE ROAD.,City/Town: Ondo | LGA: Ondo West | Category: Tier 1 | Service: General,0,active
NDUBUISI HOSPITAL AND MATERNITY,Ondo,"Ndubuisi Hospital and Maternity, number 9 Epetimehin close, off Ademulegun road, Ondo, Ondo state",City/Town: Ondo | LGA: Ondo West | Category: Tier 1 | Service: General,0,active
UNIVERSITY OF MEDICAL SCIENCES TEACHING HOSPITAL ONDO(UNIMEDTH),Ondo,"Okelaje-Ondo Road, Ondo City",City/Town: Ondo | LGA: OndoEast | Category: Tier 1 | Service: General,0,active
ARIF MEDICAL CENTRE,Ondo,"1, SABO MARKET, ORE",City/Town: Ore | LGA: Odigbo | Category: Tier 1 | Service: General,0,active
BLUE PRINT SPECIALIST CLINIC OWO,Ondo,3 FALODUN AVENUE OKE OGUN OWO,City/Town: Owo | LGA: Owo | Category: Tier 1 | Service: General,0,active
"STRATEGIC INSIGHT HEALTHCARE, AKURE",Ondo,"House 6 road 4 fertility and gynecology center, parliament estate off igbatoro road, behind school of nursing Alagbaka, Akure",City/Town: Akure | LGA: AkureNorth | Category: Tier 1 | Service: General,0,active
Aribo hospital,Ondo,100 college Rd OPP. Ilaje high School igbokoda.,City/Town: Igbokoda | LGA: Ilaje | Category: Tier 1 | Service: General,0,active
GREAT REDEEMER HOSPITAL,Ondo,"Besides Setraco , along Orere-ara Rd,",City/Town: Igbokoda | LGA: Ilaje | Category: Tier 1 | Service: General,0,active
GENERAL HOSPITAL IGBOKODA,Ondo,"OMONIRA STREET, IGBOKODA, ONDO STATE",City/Town: Igbokoda | LGA: ilaje | Category: Tier 1 | Service: General,0,active
LIFECARE HOSPITAL - OKITIPUPA,Ondo,"Lifecare hospital 67, stadium road, Ayeka",City/Town: Okitipupa | LGA: Okitipupa | Category: Tier 1 | Service: General,0,active
ST DAVID’S HOSPITAL OWO,Ondo,"No 63 oke ogun street, Owo Ondo State.",City/Town: Owo | LGA: Owo town | Category: Tier 1 | Service: General,0,active
AKINGBOLA HOSPITAL,Ondo,"Doctors Rd, Okitipupa, Ondo State",City/Town: Okitipupa | LGA: Okitipupa | Category: Tier 1 | Service: General,0,active
BRITAVIEW EYE CLINIC,Ondo,"51, hospital road beside NEPA main market, Akure",City/Town: Akure | LGA: Akure | Category: Tier 1 | Service: Optical,0,active
DENTOGAD SPECIALIST DENTAL CLINIC,Ondo,suite 5 master energy filling station off Obaile Akure Airport Road,City/Town: Akure | LGA: AkureNorth | Category: Tier 1 | Service: Dental,0,active
ADENLE MEMORIAL HOSPITAL,Osun,"f c 7 ayeso street,ilesa",City/Town: Ilesa | LGA: Ilesa East | Category: Tier 1 | Service: General,0,active
APEX MEDICAL CENTRE,Osun,"133, IBADAN ROAD, ILE- IFE",City/Town: Ile-Ife | LGA: IfeCentral | Category: Tier 1 | Service: General,0,active
Seven day adventist hospital,Osun,LAGERE ILE-IFE,City/Town: Ile-Ife | LGA: IfeCentral | Category: Tier 1 | Service: General,0,active
EMMANUEL MEDICAL CENTRE,Osun,"Zone 4, oke arungbo estate, opp first class international school osogbo Osun state",City/Town: Osogbo | LGA: Osogbo | Category: Tier 1 | Service: General,0,active
FAVOURED EMMANUEL HEALTHCARE LIMITED,Osun,ZONE 5 OKE ARUNGBO BEHIND CAPITAL HOTEL UNITY ESTATE POB 245 OSOGBO OSUN STATE,City/Town: Osogbo | LGA: Osogbo | Category: Tier 1 | Service: General,0,active
ONWARD HOSPITAL,Osun,OKE AGUNBELEWO ILOBU ROAD OSOGBO,City/Town: Osogbo | LGA: Osogbo | Category: Tier 1 | Service: General,0,active
OSOGBO CENTRAL HOSPITAL,Osun,"ADJACENT NAWARUDEEN GRAMMAR SCHOOL ALONG IBOKUN ROAD, OKE-BAALE, OSOGBO",City/Town: Osogbo | LGA: Osogbo | Category: Tier 1 | Service: General,0,active
SPRING HOPE SPECIALIST HOSPITAL OSOGBO,Osun,"SPRING HOUSE , OLD IKIRUN ROAD ADERIN OSOGBO",City/Town: Osogbo | LGA: Osogbo | Category: Tier 1 | Service: General,0,active
ZENITH CARE HOSPITAL - ELEBU,Oyo,"NO 7 OLOFA ROYAL ESTATE, AKURU, ELEBU AREA,IBADAN.",City/Town: Akuru | LGA: IbadanSouthEast | Category: Tier 1 | Service: General,0,active
ZENITH CARE HOSPITAL - APATA,Oyo,"NO 8 DIPO AFOLABI LANE, NNPC, TIPPER GARAGE, APATA, IBADAN.",City/Town: Apata | LGA: IbadanSouthEast | Category: Tier 1 | Service: General,0,active
KEJIDE HOSPITAL LTD,Oyo,"SW 9/704A Elewura Str, Challenge, Ibadan",City/Town: Challenge | LGA: Ido | Category: Tier 2 | Service: General,0,active
LAD MEDICAL CENTRE,Oyo,"No 1, LAD Hospital street, Beside Police Barracks, Orita Challenge,Ibadan",City/Town: Challenge | LGA: Ido | Category: Tier 1 | Service: General,0,active
ADEOYE MEMORIAL SPECIALIST HOSPITAL,Oyo,"183 Geoge Street, Idi Oro Ekotedo, Adamasigba, Ibadan",City/Town: Ibadan | LGA: IbadanNorthWest | Category: Tier 2 | Service: General,0,active
BADEJOKO MEMORIAL HOSPITAL,Oyo,"484,oremeji Mokola, opposite premier hotel junction, ibadan",City/Town: Ibadan | LGA: Ibadan North | Category: Tier 1 | Service: General,0,active
FOREMOST BASE HOSPITAL,Oyo,"1, RUFAI STREET, COCA-COLA AREA, SANGO, IBADAN",City/Town: Ibadan | LGA: IbadanNorth | Category: Tier 1 | Service: General,0,active
GROUP MEDICAL PRACTITIONERS HOSPITAL,Oyo,"NO 4,QUEEN ELIZABETH ROAD,MOKOLA,IBADAN",City/Town: Ibadan | LGA: Ibadan North | Category: Tier 1 | Service: General,0,active
MOBOLAJI HOSPITAL,Oyo,NO 43B OBAFEMI AWOLOWO WAY OKE BOLA IBADAN,City/Town: Ibadan | LGA: Ibadan South-West | Category: Tier 1 | Service: General,0,active
SHALOM GROUP MEDICAL CENTER,Oyo,"Shalom House, Aboderin Close, Agbaje, Orita-Challenge, Ibadan., Oyo Nigeria",City/Town: Ibadan | LGA: IbadanCentral | Category: Tier 1 | Service: General,0,active
OYOMESI SPECIALIST HOSPITALS,Oyo,"No 1, Adegoke Adeniran Street, Orogun, Ibadan, Oyo State",City/Town: Ibadan | LGA: Akinyele | Category: Tier 1 | Service: General,0,active
THE VINE HOSPITAL AND MATERNITY CENTRE,Oyo,Plot 10 Block 24 Alaafin Avenue Oluyole Extension Ibadan,City/Town: Ibadan | LGA: IbadanSouthWest | Category: Tier 1 | Service: General,0,active
UNITY MEDICAL CENTRE,Oyo,"31 ELEYELE ROAD, ELEYELE, IBADAN",City/Town: Ibadan | LGA: Ibadan North-West | Category: Tier 1 | Service: General,0,active
ACADEMY HOSPITAL SERVICES,Oyo,"3 AGBOOLA STREET,ACADEMY AREA VIA IWO ROAD IBADAN",City/Town: Iwo | LGA: Egbeda | Category: Tier 1 | Service: General,0,active
ADEBAYO SPECIALIST HOSPITAL - OGBOMOSHO,Oyo,"RANDA AREA, OPPOSITE AKALA HOUSE OFF GLAD TIDINGS STREET BEHIND BOWEN TEACHING HOSPITAL, RANDA, OGBOMOSHO,OYO STATE.",City/Town: Ogbomosho | LGA: Ogbomosho North | Category: Tier 1 | Service: General,0,active
ZENITH CARE HOSPITAL - HEAD QUARTER OLUYOLE,Oyo,"126 ALAAFIN AVENUE, OLUYOLE EXTENSION, OLUYOLE, IBADAN",City/Town: Oluyole | LGA: Oluyole | Category: Tier 1 | Service: General,0,active
LANARK SPECIALIST HOSPITAL,Oyo,8 wuraola esan close off new adeoyo state hospital ring road,City/Town: Ring Road | LGA: Ibadan South-West | Category: Tier 1 | Service: General,0,active
BAPTIST MEDICAL CENTRE SAKI,Oyo,"1 Fatula street, Aiegunle, Saki, Oyo State",City/Town: Saki | LGA: Saki west | Category: Tier 1 | Service: General,0,active
TEJU SPECIALIST HOSPITAL LTD,Oyo,"No 6 animashaun street, ajeigbe bus stop ring road",City/Town: Ibadan | LGA: Ibadan SouthWest | Category: Tier 1 | Service: General,0,active
ZOE SPECIALIST MISSION HOSPITAL - OYO,Oyo,"NO 4, ADEOGUN STREET, OLUYOLE ESTATE, IBADAN OYO STATE",City/Town: Ibadan | LGA: Ibadan Southwest | Category: Tier 1 | Service: General,0,active
PEAMAK HOSPITAL OYO,Oyo,"Behind Union Bank, Odo- Eran, Owode, Oyo",City/Town: Owode | LGA: Oyo West | Category: Tier 1 | Service: General,0,active
JOY HOSPITAL AND MATERNITY CENTER,Oyo,"32, Adeyinka Morgan Street, Off Ososami Area, Ibadan, Nigeria",City/Town: Ibadan | LGA: Ibadan South West | Category: Tier 1 | Service: General,0,active
VINE BRANCH MEDICAL CENTRE,Oyo,No 1 olubadan palace way mokola ibadan,City/Town: Ibadan | LGA: IbadanNorth | Category: Tier 1 | Service: General,0,active
GOD'S KNOT HOSPITAL & FERTILITY CENTER,Oyo,"opposite iyan ekerin ,ologuneru ibadan",City/Town: Ibadan | LGA: Ido | Category: Tier 1 | Service: General,0,active
LAFIA GROUP HOSPITAL,Oyo,"plot 1 abimbola estate, nnpc area, apata, ibadan",City/Town: Ibadan | LGA: Ido | Category: Tier 1 | Service: General,0,active
ONI WUNMI MEDICAL CENTRE,Oyo,"Oni-Wunmi hospital off Abayomi Bus stop,Iwo road Ibadan",City/Town: Ibadan | LGA: Ibadan North | Category: Tier 1 | Service: General,0,active
MOBOLAJI HOSPITAL - IWO ROAD,Oyo,"4, Dalemo Along Iwo Road/ Challenge Expressway, Ibadan, Oremeji Agugu Ibadan",City/Town: Ibadan | LGA: Ibadan North | Category: Tier 1 | Service: General,0,active
MONTANA MEDICAL CENTRE,Oyo,"No 7 Kajegbo street, Opposite Chicken Republic, Elewura Bus stop, Challenge Ibadan",City/Town: Ibadan | LGA: Ibadan SouthWest | Category: Tier 1 | Service: General,0,active
XPRESS BIOMEDICAL LIMITED,Oyo,"Sw9/1423, State hospital road, Adeoyo, Off ring road, Ibadan, Oyo state",City/Town: Ibadan | LGA: Ibadan SouthWest | Category: TIER 1 | Service: General,0,active
J-RAPHA HOSPITAL AND MATERNITY,Oyo,"No 3, Ladoke Akintola street, Aare Avenue, New Bodija, Ibadan",City/Town: Ibadan | LGA: Ibadan North | Category: TIER 1 | Service: General,0,active
ARFH MEDICAL CENTER,Oyo,"815A , ARFH house, along officer’s mess road , beside VIO office . Ikolaba Ibadan",City/Town: Ibadan | LGA: Ibadan NorthWest | Category: Tier 2 | Service: General,0,active
PRESTON HOSPITAL SERVICES IBADAN,Oyo,"2, Allahu Samad Street, Gbaremu Market, Barracks B/Stop, Sango-Eleyele Road, Ibadan",City/Town: Ibadan | LGA: Ibadan NorthWest | Category: Tier 1 | Service: General,0,active
TRIOSES MEMORIAL HOSPITAL,Oyo,No 15/17 Biala Estate off Sijuwola Hotel & suite Olukunle Olodo Ibadan.,City/Town: Ibadan | LGA: Ibadan North-East | Category: Tier 2 | Service: General,0,active
JUNE HOSPITAL - IBADAN,Oyo,"3 Dejo Dairo Street, Adex Bus Stop, Behind Total Filling Station, Off Monatan Iwo Road Ibadan.",City/Town: Ibadan | LGA: Egbeda | Category: Tier 2 | Service: General,0,active
MOMOH MEMORIAL HOSPITAL- OYO TOWN,Oyo,Akeetan Baale Street Idi Ope Oyo,City/Town: Oyo Town | LGA: Oyo West | Category: Tier 1 | Service: General,0,active
APEX CARE HOSPITAL - OYO TOWN,Oyo,"Opposite Ajetunmobi filling station, Alaseju, Sabo, Oyo",City/Town: Oyo Town | LGA: Atiba | Category: Tier 1 | Service: General,0,active
OPABODE MEMORIAL HOSPITAL - OYO TOWN,Oyo,Oke Oroki Area Oyo,City/Town: Oyo Town | LGA: Atiba | Category: Tier 1 | Service: General,0,active
THE MINARET HOSPITAL,Oyo,"ITAMERIN, OGBERE TIOYA, IBADAN.",City/Town: Ibadan | LGA: ONA ARA | Category: Tier 1 | Service: General,0,active
ONA ARA HOSPITAL,Oyo,"PLOT 29, OLORUNGBEJA STREET, JEGEDE OLUNLOYO AKANRAN ROAD IBADAN",City/Town: IBADAN | LGA: ONA ARA | Category: Tier 1 | Service: General,0,active
OUR LADY CATHOLIC HOSPITAL - ISEYIN,Oyo,"IRAWOTE ISALU, ISEYIN",City/Town: Iseyin | LGA: Iseyin | Category: Tier 1 | Service: General,0,active
ST DOMINIC CATHOLIC HOSPITAL,Oyo,Ogungbade kukumada village bus/stop New Ife Road Ibadan,City/Town: Ibadan | LGA: Egbeda | Category: Tier 1 | Service: General,0,active
MOLLY SPECIALIST HOSPITAL - Agodi Ibadan,Oyo,"No 6, American Quarters, Agodi Ibadan",City/Town: Ibadan | LGA: Ibadan Northwest | Category: Tier 2 | Service: General,0,active
MOLLY SPECIALIST HOSPITAL - BODIJA,Oyo,"NO 5, Paul Hendricks Road, off Aare Avenue, Bodija, Ibadan",City/Town: Ibadan | LGA: Ibadan North | Category: Tier 2 | Service: General,0,active
DORJIL HOSPITAL AND MATERNITY CENTRE,Oyo,SW8/783 ABIDOGUN CLOSE POLICE POST MOLETE IBADAN,City/Town: Ibadan | LGA: Ibadan SouthWest | Category: Tier 1 | Service: General,0,active
JUBILEE HOSPITAL,Oyo,"NO 1, Aeroview estate, opp ventura mall, behind trade fair complex, expoyo, sango-u.i road, sango ibadan, oyo state nigeria",City/Town: Ibadan | LGA: Ibadan north | Category: Tier 1 | Service: General,0,active
BROFAM SPECIALIST HOSPITAL,Oyo,"No, 1 Adelani Okunlola Close, Eleyele Ologuneru Road Ibadan",City/Town: Ibadan | LGA: Ido | Category: Tier 1 | Service: General,0,active
PAULINE CANADIAN HOSPITAL & MATERNITY CENTRE,Oyo,"Idi-Ope b/stop opp electronics market eleyele ibadan, 6 Olonde estate, ologuneru ibadan",City/Town: Ibadan | LGA: Ibadan Northwest | Category: Tier 1 | Service: General,0,active
TOBI MEDICAL CENTRE - IBADAN,Oyo,"S7/453, RAB ROAD FELELE, P.O. BOX 11252, IBADAN",City/Town: Ibadan | LGA: Afijo | Category: Tier 1 | Service: General,0,active
MAXCARE HOSPITAL & MATERNITY LTD,Oyo,"Block C Plot 5 Ojerinde Street, Samlak School Junction, Jiboye Area, Apata - Abeokuta Express, Ibadan",City/Town: Ibadan | LGA: Ido | Category: Tier 1 | Service: General,0,active
CORPORATE EYE CLINIC - BODIJA,Oyo,"ROYAL MALL, Opposite Methodist Church BODIJA, Secretariat- UI Road Bodija Ibadan.",City/Town: Bodija | LGA: IbadanNorth | Category: Tier 1 | Service: Optical,0,active
EYE MASTERS EYE CLINIC - BODIJA,Oyo,"FD MALL, 13B UNIVERSITY CRESCENT BESIDE FOODC, OLD BODIJAIBADAN , OYO STATE",City/Town: Bodija | LGA: IbadanCentral | Category: Tier 1 | Service: Optical,0,active
METRO EYES LIMITED IBADAN,Oyo,42 Kenneth Dike Way Bodija Ibadan,City/Town: Bodija | LGA: IbadanCentral | Category: Tier 1 | Service: Optical,0,active
EYE MASTERS EYE CLINIC - POLY IBADAN,Oyo,"IBADAN PILYTECHNIC CLINC, IBADAN, OYO STATE",City/Town: Ibadan | LGA: Afijio | Category: Tier 1 | Service: Optical,0,active
SHARPVIEW OPTOMETRIC CLINIC,Oyo,"64 lagos road,adjacent chicken republic,elewura bus stop ,challenge,Ibadan",City/Town: Ibadan | LGA: Ibadan | Category: Tier 1 | Service: Optical,0,active
TRINITY OPTOMETRY CLINIC,Oyo,"18, MKO Abiola Way, Bolumole Junction, Ringraod, Challenge, Ibadan",City/Town: Ibadan | LGA: Ibadan | Category: Tier 1 | Service: Optical,0,active
CORPORATE EYE CLINIC - OLUYOLE ESTATE,Oyo,"La Goshen Building, Beside ZENITH HOSPITAL ALAAFIN AVENUE OLUYOLE ESTATE. IBADAN",City/Town: Oluyole | LGA: IbadanSouthEast | Category: Tier 1 | Service: Optical,0,active
HEPHZIBAH EYE CARE-OLUYOLE,Oyo,"Alaafin Avenue, Opposite Rhema Chapel, Oluyole Estate, Ibadan Oyo State",City/Town: Ibadan | LGA: IbadanSouthWest | Category: Tier 1 | Service: Optical,0,active
HEPHZIBAH EYE CARE - ALAO-AKALA,Oyo,"Sefe plaza, opposite car Dealers Association Office, Along Alao Akala Expressway, New Garage, ibadan",City/Town: Ibadan | LGA: Ibadan | Category: Tier 1 | Service: Optical,0,active
